entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
43,7.42599226841297e-05,22,27,22,30,19,21,9,13,55,50,6.572140806164525e-05,6.499379718823779e-05,8.53695227099488e-05,7.269510738216876e-05,6.234618680595966e-05,5.2544736141021875e-05,4.9498736100981404e-05,7.682644939526525e-05,9.742269102589704e-05,0.00010558162065281785,14,2026-08-26 13:36:41,0x89fda10f921686ce6544ea8f2c830f5f6abc4748,1630.09872999019
132,7.382352790210411e-05,50,2,41,65,43,31,8,67,3,43,4.592979099528154e-05,7.700190652486041e-06,2.6522102848300258e-05,7.814239507530019e-05,4.6675283837706834e-05,5.278728503635057e-05,3.852231692642539e-06,7.072496275721623e-05,3.7356939215517153e-06,3.2599128446034866e-05,73,2026-08-26 19:02:00,0xa18c41404f1f17ea9baec0ef7da0f3f137446ac3,8543.243536194312
293,2.2480533268230455e-05,126,0,3,131,34,5,2,162,0,31,1.137813315867633e-05,3.0453325930097195e-06,3.391700282982299e-06,1.6936307505247206e-05,7.581038363419562e-06,2.876868059636701e-06,2.545358959451954e-06,2.6893078960595686e-05,2.5933906870232733e-06,7.340632271839877e-06,117,2026-08-26 19:26:10,0x043a3f363778f0345b236f4c385783415eb12f49,12781.108773873952
31,5.5586205470622165e-05,36,1,12,22,31,1,1,9,1,4,6.821589497894291e-05,2.915032990787131e-06,3.2278298501065977e-06,5.5254647428756626e-05,6.169923588528077e-05,3.029326521116798e-06,3.83630537339385e-06,5.597920449333589e-05,2.951120647952323e-06,6.825136292137154e-06,15,2026-08-26 19:39:10,0x27708674c1dcad87b6d5d8534b1bd648f0f53e80,1715.6654298368885
0,,0,0,0,0,0,0,0,0,0,0,0.00011943615271092426,0.00011943615271092426,0.00011943615271092426,0.00011943615271092426,0.00011943615271092426,0.00011943615271092426,4.2373670590019875e-06,0.00011943615271092426,4.2373670590019875e-06,0.00011943615271092426,1,2026-08-26 20:08:42,0x4709de093c67f9245861d2c8f9e7a9330039239e,2.297119596504
0,,0,0,0,0,0,0,0,0,0,0,,4.781337109975244e-06,5.817019563031122e-06,,,4.781337109975244e-06,0.0002261199273401694,,0.0002261199273401694,5.817019563031122e-06,0,2026-08-26 21:32:32,0x8c48eb15bb1ab7531438a406fd7f5ba9b5afc5b1,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-27 00:39:36,0xfc4c0481900b05b5a43450560e6e12b887caa736,0.0
0,,0,0,0,0,0,0,0,0,0,0,9.796944684422896e-05,9.796944684422896e-05,9.796944684422896e-05,9.796944684422896e-05,9.796944684422896e-05,9.796944684422896e-05,9.796944684422896e-05,9.796944684422896e-05,2.558929170751105e-06,9.796944684422896e-05,1,2026-08-27 15:33:13,0x18b0145bdea46fbd6aa4336b227f65706d8b764b,0.96118326144
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-27 15:35:46,0xcd262918cadb4a0fa68e230231e35e90b2ae42bf,0.0
0,,0,0,4,0,0,0,0,0,3,0,,1.1771618633020099e-05,6.094041131468318e-05,,,2.5109616656883332e-05,6.603712763055842e-06,,4.959953519108566e-06,1.2711246671444093e-05,0,2026-08-27 15:36:33,0x8442e2ab14cf7cf98cd8852b2d4607556e036412,0.0
0,,0,0,0,0,1,3,0,0,0,0,,4.1321091030010625e-06,2.1759366474811096e-05,,5.110910241614299e-05,6.309329696591336e-06,4.1321091030010625e-06,,4.1321091030010625e-06,9.515636917765207e-06,0,2026-08-27 20:01:17,0x0dbaf73e647e00c6fdfdcdbcecf25ade4e1c7b85,0.0
61,2.917839619424594e-05,20,0,0,47,9,1,3,14,3,7,8.129625522577101e-06,3.9029381612402924e-06,4.167667942496205e-06,2.9716274384370877e-05,1.5812880722710456e-05,4.142814776590357e-06,3.695205682225895e-06,2.729924691240817e-05,2.964416128075299e-06,8.067541013279887e-06,14,2026-08-27 20:16:39,0xe6ecfaf966970a77716bae80574652175cdc9c81,941.119724391712
0,,0,0,0,0,0,10,0,0,1,0,0.0001268352911236775,1.6164693196473035e-05,7.378505402021013e-05,0.0001268352911236775,0.0001268352911236775,0.00017646392727482677,3.544272786114828e-05,0.0001268352911236775,9.177474719062234e-06,0.00021217130508798034,2,2026-08-28 00:56:46,0x1c338e6b0e02a8212544f962d3cc619b53fbbd6d,1.7352997779239998
58,5.098361474301126e-05,23,2,0,29,9,9,13,29,7,8,4.8238684293444514e-05,2.42573666585778e-05,3.4838819690604855e-05,4.753920275879415e-05,7.516872531868128e-05,1.8359142635577528e-05,2.203468112585782e-05,5.500426961669821e-05,1.3233776097623137e-05,3.4361868068772766e-05,35,2026-08-28 19:00:11,0xfe54eb048d38d3f2af223139d5e8ee5a275cc292,4197.959724401256
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-28 19:08:00,0xd9530cee35e360245e96612890e6b61cf8a57fd9,0.0
0,,3,0,0,0,0,0,0,0,0,0,0.0009450393592474583,4.390579518564387e-06,2.8387615583967764e-06,,0.00033998477726274726,2.8387615583967764e-06,4.390579518564387e-06,,4.390579518564387e-06,6.740615169269556e-06,0,2026-08-28 19:37:41,0xac31edfcf377bec5ed8c8853b5acef2f723cbce7,0.0
12,3.8481311861951424e-05,6,35,89,7,21,265,10,5,2,102,3.762515287856657e-05,3.954121093471064e-05,8.673251271553006e-05,4.0865184785233416e-05,3.96652170468808e-05,9.000669222567778e-05,7.49024845078723e-06,3.6508229397816386e-05,4.395196067994204e-06,7.040911554466376e-05,14,2026-08-28 22:06:22,0xe14dff1b3869dfb53142a2527426d4cab970b23a,1060.4725117267553
0,,0,2,0,0,0,11,1,0,0,0,,5.592267744624056e-05,6.165991459225206e-05,,,3.9395515943537945e-06,4.500346236374593e-05,,4.500346236374593e-05,8.388457756279552e-05,0,2026-08-29 03:03:21,0xcfa1f53bb4b54d821d8f7ad28df3c9876cec9c3a,0.0
23,4.369223675598623e-05,22,5,20,11,5,18,9,12,4,13,4.696873440551624e-05,7.813126631361687e-06,1.904099606381837e-05,4.994406149248623e-05,4.764908572014279e-05,9.76886513785235e-06,6.491008535072774e-06,4.149759502665628e-05,5.1121449727560496e-06,3.6739023194155725e-05,14,2026-08-29 06:00:47,0x0057d5824de503e1f1bc55748edf2a77a9522dd7,698.8777098379214
0,,0,0,6,0,0,0,0,0,0,3,,5.809593595252088e-05,2.7237279304877326e-05,,,5.780198462897493e-05,5.809593595252088e-05,,5.809593595252088e-05,5.882498349426965e-05,0,2026-08-29 09:55:59,0xf453e72eb8b0689ebf5e06dbc4e8a81039e72cdd,0.0
37,5.517430976597676e-05,3,33,9,24,9,63,58,13,28,35,5.244892174819293e-05,0.00017066051098038723,9.225197070323202e-05,5.5877212991833806e-05,2.8983916789291063e-05,0.00014602200056194957,0.00013276252242237814,5.3349850138553915e-05,0.00011957817837242951,8.690692212748011e-05,20,2026-08-29 11:15:53,0x0527cd5eaf048724d70477d99dd2b359d72a1228,1744.2714846102954
401,0.00011622383744240923,124,1,0,196,0,0,0,205,0,1,4.841077646712814e-06,3.1653745744627465e-06,3.048339627355602e-06,0.00014573447877047285,3.2186649290677664e-06,3.0368783814488406e-06,2.8732336335327014e-06,9.848731141933895e-05,2.6422110576911777e-06,3.2222283920502925e-06,145,2026-08-29 12:54:51,0x0faf37a31cba9052f1d44346943812b52a2c496f,25426.061951133383
226,4.196358706188117e-05,48,343,40,144,40,95,12,82,36,19,4.473420435355982e-05,5.154956405634699e-05,1.832112651119455e-05,4.434082943185517e-05,9.171840867115075e-06,2.4633611392675022e-05,1.821574298436202e-05,3.90176994298877e-05,1.765466003014368e-05,1.7982502760395952e-05,66,2026-08-29 13:07:00,0xd1a10195a2a3c4b25daec68b707e266d4bcc4f0e,5318.017267776411
3,2.7200913330502547e-06,0,0,0,2,0,0,0,1,0,0,2.605053405342328e-06,2.520107036455526e-06,2.527320056737054e-06,2.775798761697198e-06,2.6401608578805534e-06,2.527320056737054e-06,2.5022657695276867e-06,2.6334229049986257e-06,2.5022657695276867e-06,2.587303445343374e-06,10,2026-08-29 13:58:17,0x311f094b8e61a52c0566f6e40becf14ec7a2b8e0,711.8102888456356
18,4.607960836394267e-05,8,15,42,11,8,56,6,7,61,16,4.526900560917289e-05,1.6924959866764152e-05,5.861168134263807e-05,4.596661706816687e-05,4.8188997720873564e-05,6.0234562350448e-05,1.018259904053637e-05,4.629669247540164e-05,1.9769447754524714e-05,3.1824971710785084e-05,9,2026-08-29 14:02:27,0x9bd6412fc1ec8006c5645596e5fa611fba5a6a03,258.1852842404354
437,3.128970621836261e-05,22,0,1,251,1,0,0,186,0,1,4.8094321667502044e-06,2.6277138011938467e-06,2.6314565378013795e-06,6.416342854619804e-05,2.7928782431333144e-06,2.6277138011938467e-06,2.5411796576294324e-06,1.4899726987521818e-05,2.563238283480727e-06,2.6849130508961655e-06,150,2026-08-29 17:25:31,0xdf3f4931e261f335c0d287494a6e2fbc7df2999b,21483.632758877397
36,6.244249839545743e-05,33,0,0,18,0,0,0,18,0,0,5.9577414348756e-05,2.626199894985709e-06,2.497000264823518e-06,5.825593361479177e-05,2.5064020629628604e-06,2.497000264823518e-06,2.5739323109530143e-06,6.438033858750396e-05,0.0,2.6118372478200336e-06,84,2026-08-29 17:34:36,0x60e799ad5799c32f1f385933fd83b735321d3f6e,37652.747319079885
193,6.655438484531185e-05,348,86,78,93,126,40,240,100,713,59,0.0001210725622087527,0.00014849160081528776,0.00019929613859655116,7.26230948985254e-05,0.00014288675891736802,0.00016819126833150013,0.000884963607995678,6.282547459078247e-05,0.0003355194338065511,0.000120812741840835,181,2026-08-29 17:41:08,0xdd35c31897b5193305dd673c75b890cb49d76aeb,34135.12459937757
49,4.559473526080538e-05,10,77,98,27,25,56,38,22,628,128,4.216877366540117e-05,4.323668750540596e-05,0.0001268488104862175,4.488214390874584e-05,6.713205102579269e-05,0.00010645094839868052,2.1626339061594986e-05,4.690920930215919e-05,4.627303725657352e-05,0.0001864006171082015,28,2026-08-29 18:45:56,0x75f8ed0e9cbdc644fa5b9bb9b428cc18358a55c4,1373.791689342321
88,0.00016355809991996307,21,0,1,24,27,3,2,64,2,53,0.00019347653042511146,8.097898571412627e-05,8.049083044047894e-05,0.00013977865763315308,0.00015348802504020726,0.00011069817112823912,8.391063255174743e-05,0.00018594550232852095,7.627341548859843e-05,8.681832575844367e-05,7,2026-08-11 20:34:51,0x05349ac9a5d65a4fce3ed9c08a6ba23dfcc1ea5d,1816.2525418684977
39,3.8171599917145614e-05,51,94,95,18,37,160,17,21,18,25,4.658187745373311e-05,3.0975163498520726e-05,5.8614954918346306e-05,3.5463300667237875e-05,5.849757182705052e-05,4.421233068900274e-05,2.0806717923148194e-05,4.030870526850525e-05,5.988954300545991e-06,5.1382083312152984e-05,23,2026-08-13 10:06:14,0x031fcd3580d20ca18381e12aff6f0e3d67cb27c3,981.1656763970602
15,3.331805645076922e-05,24,18,167,7,14,48,16,8,14,21,3.5499043303118924e-05,1.3726267630204699e-05,8.39145127000925e-05,3.5046260053325224e-05,4.2081887966622844e-05,7.106889316258998e-05,1.3610000685813416e-05,3.221142070816151e-05,1.2293980706765914e-05,4.748918274404892e-05,14,2026-08-13 19:00:32,0x0a1e0cc751f77c2c93760fc957cc8e4e779b2bc8,269.8176956826949
0,,0,3,0,0,0,1,4,0,22,0,,0.00014426119848764276,9.014304248021065e-05,,,9.856975953967623e-05,0.00012750968382957352,,2.7164714283078597e-05,5.1529832852198795e-05,0,2026-08-14 00:01:41,0xd461e73b9cbadff4523cefec512308d89cd8f538,0.0
86,0.0004200002189663821,47,74,112,46,32,52,11,40,5,103,0.0009036993227442464,0.0003721885495054621,0.0015173677546436054,0.0003465366005110017,0.0015315941300489922,0.0006960897601526418,0.0005632763616082504,0.0006059015066171386,0.0003628592578412209,0.002041231941160283,51,2026-08-14 03:42:29,0x0c3ea796cdfc9efca5362a6708527a90909004da,12858.127598556195
0,,0,0,0,0,0,0,1,0,0,1,3.161302148445537e-05,0.0003153590034143204,0.0003153590034143204,3.161302148445537e-05,3.161302148445537e-05,0.0003153590034143204,4.480988008075037e-06,3.161302148445537e-05,4.380383455663277e-06,0.0003153590034143204,1,2026-08-14 06:12:10,0x40edb7a773d6e9c9fd20dd99e57514fdff15e300,0.578089109099
47,2.791029230342061e-05,35,7,80,25,12,43,6,22,7,74,1.3296829415297571e-05,6.515302793105546e-06,4.1217958307879254e-05,2.755340351500494e-05,2.4937850568478838e-05,3.396300096180626e-05,4.089553403080428e-06,2.9107542276517928e-05,3.493031225342938e-06,2.9581695276860045e-05,22,2026-08-15 02:37:07,0xd32e4e8d7813fab9e28095fd9f1d7fa223c68bfb,1773.9049248004962
221,8.726430549590963e-05,40,2,185,153,30,28,0,68,9,17,0.00013322293874118134,2.1552686458118792e-05,6.888769400549429e-05,8.515539060105209e-05,7.079538185299753e-05,2.614515620025112e-05,8.30874235373618e-06,9.450889432210138e-05,6.399831393283168e-06,2.8290326923946172e-05,8,2026-08-15 20:08:06,0xec287d7c5501b54d2d97e26e21750ad587c822fa,278.96904550522834
1,4.0570448224652855e-05,1,0,0,0,0,0,0,1,0,1,7.454923114272952e-05,4.307028078055406e-05,3.8199384035758426e-05,2.4381047599653188e-05,9.987472393273281e-06,3.8199384035758426e-05,4.307028078055406e-05,4.0570448224652855e-05,4.3426270623106986e-05,3.10132196257245e-05,1,2026-08-17 13:43:49,0x346889aba77300edaa8ae5d1ffbd13fececee954,0.8299871252458294
10,2.8377283874957374e-05,3,49,10,6,3,1,56,4,15,4,3.3232201693028926e-05,2.7601658127044123e-05,2.5097597811329702e-05,2.7952742566059978e-05,3.276820905613069e-05,2.4647631824265158e-05,1.5936056055297497e-05,3.0438376382630245e-05,7.5839762770327784e-06,2.8381030595196798e-05,4,2026-08-18 14:04:41,0x286b4b456bd10fd1745a7b7b33f25a804ddf5f04,63.186158031943314
3,4.290326011987491e-05,5,0,0,2,0,0,0,1,0,2,3.7164527731025416e-05,1.9798694809702743e-06,1.950440664305402e-06,4.288933872301905e-05,2.3702739644113485e-05,1.9798694809702743e-06,2.0101608032676735e-06,4.3554313671802525e-05,2.0101608032676735e-06,3.995896803036645e-06,4,2026-08-19 00:09:37,0xce1824e73d77ead4fe4a51b96d3b832b17f36452,62.76871642208413
37,4.149598053234066e-05,44,3,18,23,42,6,3,14,3,17,4.8452114267221346e-05,6.299406931306729e-06,1.694284858606013e-05,4.394745045440213e-05,5.434453756879236e-05,1.2845955800585483e-05,5.341696416435325e-06,3.943965354089895e-05,5.007207453832419e-06,1.4069020858091128e-05,31,2026-08-20 18:47:27,0x3991079ddce68f71fa1cc661c2d562303d0e1f44,1280.9709722349708
108,2.718087019570888e-05,73,0,1,62,29,1,0,46,1,4,1.649354033631711e-05,2.805096449453738e-06,3.2364695799750418e-06,2.66855357307871e-05,1.0752108142387243e-05,3.0173022248604795e-06,2.849209042336409e-06,2.841371951329483e-05,2.918878212335286e-06,4.775944325513825e-06,75,2026-08-20 23:48:10,0x4d62e2f21bd0597e56f9765c107bc4cce1e19962,10629.475481722971
0,,9,13,9,0,7,14,9,0,12,9,5.022059655259865e-05,3.0239164139277548e-05,3.2874753642293094e-05,5.0541952070406036e-05,4.2330055311726854e-05,2.819767688153555e-05,2.3259856877582285e-05,5.0541952070406036e-05,1.7480255472482557e-05,4.775157245697337e-05,2,2026-08-21 11:37:27,0x69e826f373b16a96b54f9fae386a26b6c02a28d6,28.615909319400004
53,9.911971435413397e-06,0,0,1,52,0,0,0,1,0,0,2.6681002213041845e-06,2.55812178873018e-06,2.55492153765007e-06,9.991406529603132e-06,2.5869428711650227e-06,2.55492153765007e-06,2.55812178873018e-06,2.6681002213041845e-06,2.424570356126843e-06,2.680034252373955e-06,54,2026-08-21 22:06:47,0x16cc562509dbe2c80d613e022c1ab7b6b26aaaa9,33655.316530419586
0,,0,0,2,0,0,1,0,0,6,1,,1.101959713651105e-05,8.444118692159418e-05,,,2.7169794573071476e-05,9.078011146065408e-06,,1.1047793203992829e-05,9.362304432159341e-05,0,2026-08-23 21:46:18,0x9767277f83f4c44c97af62adfafa6abbe787f592,0.0
3,0.0002108746876205627,0,0,0,1,0,0,0,2,0,0,0.00011648620466216548,2.4981117307039435e-06,2.9538663301751934e-06,0.00034876336820472965,0.00012313108506190813,2.9538663301751934e-06,2.4981117307039435e-06,9.371091461029852e-05,7.520815394938834e-05,8.977413988630761e-06,2,2026-08-24 17:34:40,0xab1093e8ce1a8dae921fa95fefbdc66138a94a8a,3.1683727984699996
0,,0,0,0,0,1,0,0,0,0,0,,2.9523336834022322e-06,3.0172928544912816e-05,,3.0172928544912816e-05,3.0172928544912816e-05,2.9523336834022322e-06,,2.9523336834022322e-06,3.0172928544912816e-05,0,2026-08-24 17:36:28,0x778f1a82da2b3a361f82ece0a5e7338b7bf0efe6,0.0
92,0.00014601389018019544,147,21,26,7,48,23,6,85,441,26,0.00021874027648470482,6.85371751851555e-05,0.00012708302869725573,0.00012051813870194826,0.00013840703292892763,8.11250593010742e-05,0.00018354306174666373,0.00014822176944294849,0.00019442864028446668,0.00022953294492287154,46,2026-08-24 20:53:11,0x061423ee7e45d26170225c0a6e2c6defeee8ade0,9553.78986044723
126,5.153464536310407e-05,92,2,58,69,63,10,2,57,2,58,3.422564626174359e-05,4.402221430843123e-06,1.5091165017805323e-05,4.8320607215480606e-05,4.43584607547235e-05,8.962276573857268e-06,3.1656646287740548e-06,5.6756376528230493e-05,2.8351764589625262e-06,1.018978845428746e-05,30,2026-08-24 21:53:48,0xb957908d31cce8e37fb7f7947303291dcf2cac8e,1859.4282946025646
778,0.0001572367914721637,342,6,22,418,82,8,1,360,0,89,8.387394480658223e-05,3.67272016628173e-06,6.569277696946177e-06,0.00016008341676271529,8.446373265789618e-05,4.501396344227298e-06,3.6750259550259728e-06,0.000154383438602134,3.6153561390871406e-06,0.00012821337720713222,228,2026-08-25 15:29:40,0x0057766687c4a96a06d041924df2bb5c47b303ae,31389.508954164936
22,5.857866302024691e-05,4,29,12,7,4,170,11,15,398,8,5.750558800631906e-05,3.99909559040004e-05,4.7622891902118586e-05,5.884274614931978e-05,5.660488208855974e-05,0.00012629154406587832,4.312603531427159e-05,5.80744754031275e-05,0.0001964746987941846,6.118135559217305e-05,4,2026-08-25 20:07:07,0x776650808dda2ae08653dc70cdac45a9ce39e025,46.92052925951209
31,5.865992972799537e-05,5,0,0,20,1,4,0,11,1,0,5.768152069071469e-05,2.4865241588075337e-06,2.5473713642917913e-06,5.513724121559634e-05,2.5097750787012053e-06,2.5096767284524115e-06,2.5378055264371855e-06,7.055021733464798e-05,2.5890420051361977e-06,2.503110118288559e-06,60,2026-08-25 20:20:29,0x43b78c5823126771b0ddb2051f8cc9f8c8596750,6407.066175291361
33,6.648436014792881e-05,91,49,29,17,13,44,10,16,45,32,0.0001337778381907587,0.00019239859722839574,0.00017481431659036503,6.742262655092654e-05,0.00014445126705207474,0.00024235101361004524,0.00023533262038120446,6.44330854241236e-05,0.000311732854610211,0.00015274315137355456,53,2026-08-26 15:06:45,0x33316e5930c659fedf2d3c4cca7079461f05e3a1,6742.969013742055
8,4.6580444513388105e-05,4,19,15,5,0,15,7,3,6,7,5.027810807873617e-05,3.4034767527453276e-05,4.708320888281033e-05,4.714299784373596e-05,3.94365489805848e-05,4.206495289833714e-05,1.1136632435184155e-05,4.5136666773392124e-05,3.2967342684683316e-06,3.9286842053367954e-05,7,2026-08-27 11:46:06,0xc47d9636692d2fa04029902c2d4f0717958b39d7,217.03160344743475
111,7.294981357881724e-05,54,103,274,71,74,410,99,40,182,195,4.5121796544383306e-05,0.00014037181575908325,0.00020273198536773388,7.490910566717374e-05,8.837701529747899e-05,0.0004405281967502592,0.00010038085213787868,6.846690864900285e-05,0.00012427888642258447,0.00022523575185018455,63,2026-08-27 13:12:24,0xfbcdecbbe8f4d5ae1f8b6de41854689a143f5952,5976.995831352784
0,,0,0,0,0,0,0,0,0,0,0,6.636870644110623e-06,2.9422049830060376e-06,2.9422049830060376e-06,,6.636870644110623e-06,2.9422049830060376e-06,2.9422049830060376e-06,,2.9422049830060376e-06,2.9422049830060376e-06,0,2026-08-27 15:36:02,0x4f1aedb9942947937db0b080dbc71059638aee9e,0.0
1,4.0171684703120094e-05,0,14,14,1,0,10,12,0,12,0,4.0171684703120094e-05,0.00019434980312842278,0.00019021869159830643,4.0171684703120094e-05,6.266349813500442e-05,0.0001164026865730905,8.675275795018487e-05,4.0171684703120094e-05,0.00014588362046661805,0.00014338380360350188,0,2026-08-27 16:38:47,0x99a66d49abe9a8b918360d34b3932e9bd7a4c3f3,0.0
0,,0,0,0,0,0,0,0,0,0,0,5.984751649451908e-05,7.279804761079922e-06,5.984751649451908e-05,5.984751649451908e-05,5.984751649451908e-05,5.984751649451908e-05,6.232364337987872e-06,5.984751649451908e-05,6.232364337987872e-06,5.984751649451908e-05,2,2026-08-27 17:23:10,0x2b03f8944d72a7e7aa627733a55985c6f9a8b647,3.3884061554000002
0,,0,0,2,0,0,0,0,0,1,1,,5.497866451902711e-05,4.394630437762419e-05,,,4.996738623134734e-05,2.2998197756453712e-05,,2.3953527891197907e-05,8.09873738602123e-05,0,2026-08-27 20:18:06,0x55b18432284715e3ffc32ee83433e9308820c15c,0.0
147,5.722001125517915e-05,50,2,1,59,24,4,0,88,2,19,6.499258738339137e-05,3.0825455039140906e-06,6.141344908554332e-06,6.672571582014098e-05,2.1464770605599903e-05,3.4796949627644765e-06,2.950543140236134e-06,5.098317554630848e-05,2.7313454119653894e-06,1.2091313868229157e-05,67,2026-08-27 22:13:28,0xc1592fbfe8ed7bf943c327145ae93d087057d56a,10942.053173014152
27,5.792513515227419e-05,14,31,27,15,16,66,20,12,143,59,6.103805931947974e-05,0.00013610452600322978,0.00012091081564130758,5.7359837135675475e-05,8.15179368755862e-05,0.00015136464350705957,9.499824475641085e-05,5.938030148799616e-05,9.184301278146138e-05,0.00010673857723515284,19,2026-08-28 14:02:18,0xce845443428867d271929bd739148b85524b536a,1538.9840943218564
0,,4,0,1,0,0,62,0,0,0,4,0.00010166514700437072,1.615023501413541e-05,0.000204514836452035,6.364548691590021e-05,0.00010917571304181933,6.868271743055322e-05,1.231277821672069e-05,6.364548691590021e-05,9.986625012948303e-06,0.00011267087481488686,4,2026-08-28 21:51:24,0xcdf042de8e2b243f7532d6dacfd814e531dfa36a,7.305516259052668
17,6.344400096939612e-05,1,4,2,7,8,4,5,10,5,6,5.5268328703876035e-05,4.289306745328017e-05,4.532248017640305e-05,6.450319160585477e-05,5.962193607795828e-05,5.069109335734349e-05,4.178180550719814e-06,6.205640846824869e-05,4.249844942387576e-06,7.870023891198406e-05,17,2026-08-28 23:15:51,0x613f1ce0a989dcbbbdea61a45bde96cee2f7ca36,1023.5724770359116
520,0.00010621553466115751,386,2510,283,126,98,80,106,394,38,55,0.0001823651433328965,0.002346166464604314,8.100635669341745e-05,7.837620121545873e-05,8.185489110952481e-05,7.056202137403827e-05,1.3632184963839593e-05,0.00011954649803753935,1.2354206439312367e-05,0.00012430103553054392,27,2026-08-29 00:19:23,0x3d0ef79957d2f7114a7c5fc0ca9f13f19c342764,2197.8748301029855
79,9.138671621556152e-05,112,4620,28,28,23,14,243,51,619,26,0.00024066307389608859,0.01371961396399021,0.0002945099058420073,6.587038984403594e-05,0.0001616728269254328,0.00033223191858552166,0.012725414591637242,0.0001260088737638342,0.014663372548807842,0.0001400374313430609,21,2026-08-29 09:35:26,0x5317c0d077d2eeb639448939b930d49c4984b63b,4658.0378422877275
115,4.493189260922701e-05,34,145,42,65,32,14,59,50,80,61,3.814284281940804e-05,4.859593967593753e-05,1.5281538296702956e-05,4.079099518461522e-05,5.102109395015406e-05,2.1180183878177743e-05,2.8833231245589876e-05,5.147402852063965e-05,2.124182358877268e-05,4.12252189841629e-05,37,2026-08-29 09:59:54,0xb33a20420e19c42d7f122f314d0c5f9cf03caea8,2607.883970562917
0,,3,2,6,0,1,2,0,0,1,2,4.454302407176568e-05,5.066691822150091e-05,7.068019294519757e-05,,4.2299493532041125e-05,3.418178121505109e-05,0.0006684111465947998,,2.959102829488178e-05,3.3610861633582746e-05,0,2026-08-29 11:29:26,0xcf4b1cf16eacd79315c2c12bb39f5f2d6a439048,0.0
51,4.8928525143536624e-05,27,24,115,38,32,124,168,13,90,269,5.7471160540564464e-05,2.6310626448884117e-05,7.712822661294837e-05,4.900011379039469e-05,6.629922453196688e-05,5.1362175040724876e-05,4.982143919407032e-05,4.868062683632764e-05,7.554579313301925e-05,0.00013140182097954068,31,2026-08-29 15:03:50,0xf3734609cab98cb4c23ce7ff6d3f9bf7aeb23ce9,3799.5554450125446
2,0.00014447131363772204,0,0,14,2,0,0,0,0,3,7,6.452811861376034e-05,1.3214723540001851e-05,6.540722076781271e-05,0.00014447131363772204,0.00015005117723624088,4.107272089725811e-05,5.966482805982669e-06,6.452811861376034e-05,5.570368799999703e-06,7.256251260820556e-05,1,2026-08-29 15:17:01,0x4b23f6c983a7225c12206200f955e0af62cd8fc3,2.420336254302
423,2.622183447641807e-05,57,0,0,212,29,1,0,211,0,2,1.8688850618203463e-05,2.0029588230127376e-06,2.134624808991683e-06,4.2337047743204814e-05,7.94623025460356e-06,2.1993478274951846e-06,2.092884032854221e-06,1.9346267649317027e-05,2.017322542250654e-06,2.2497556201107974e-06,106,2026-08-29 15:23:18,0xcf6c7754d607896dbe5188bf733851d33b57cb30,9459.362843040726
323,0.00010872283115424196,153,68,204,128,93,493,45,195,45,72,9.706779146986668e-05,4.2028715193181714e-05,0.00019043658175075233,8.78306351070982e-05,0.00016456191173615486,0.00032886403987667076,4.237749253362311e-05,0.000129613702740308,4.004296823654379e-05,0.00010182434993676147,70,2026-08-29 15:45:47,0xb298ece8ea283e056f5d4aa950c8cb53c9cc4c34,8347.078926495336
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-29 16:51:18,0x300ce224663fa31bf360d2e39ceb4a2fbf471ebf,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-29 17:13:26,0xf2fa3c161ba1e0b3152aaf1c0750784c5ef99d5c,0.0
538,5.550997791424144e-05,280,3,58,274,111,20,4,264,1,337,5.334695198802186e-05,4.680795151119994e-06,7.755670740717075e-05,4.126050564399994e-05,7.54962626608562e-05,6.078584657570278e-06,4.066423260981373e-06,7.98705522922223e-05,2.8581302533103484e-06,7.551509126900449e-05,174,2026-08-29 17:20:34,0x7b312ac0c23dfd7b9f9027c57d3e4f1a3b2a3c19,18705.646220430597
1,1.3484646986654715e-05,0,0,0,0,0,0,0,1,0,0,1.3484646986654715e-05,0.00019424348980016362,0.00019424348980016362,,1.3484646986654715e-05,0.00019424348980016362,9.385122468181405e-06,1.3484646986654715e-05,9.385122468181405e-06,0.00019424348980016362,0,2026-08-29 18:16:25,0xb467f9f8ec2cb3cf5f72bb5a45187e417f084a5e,0.0
250,9.015048961093965e-05,20,4,15,143,2,2,3,107,20,4,7.790503465095109e-05,4.124972956183474e-05,6.401853292784683e-05,0.00010190889485334369,7.934095042489008e-05,4.4912396494513924e-05,4.831010597117202e-05,7.138666100219483e-05,0.00012580034331278515,0.00010608504731252096,10,2026-08-29 18:59:48,0xd6af4536bab5ea74bcf872ca181619cc3157683e,1472.4537382076612
